#TIME	REQUESTED	bash	cellranger	cr_lib	mrjob	mrp	python	python3	python3.11	slurm_script	sps
205	0	0	0.00752425	3.14146	0.0022727	38.623	0	0	0.0775957	0	0
206	0	0	0.00752425	3.15318	0.0022727	38.623	0	0	0.0775957	0	0
207	0	0	0.00752425	3.16276	0.0022727	38.623	0	0	0.0775957	0	0
208	0	0	0.00752425	3.17446	0.0022727	38.623	0	0	0.0775957	0	0
209	0	0	0.00752425	3.18725	0.0022727	38.623	0	0	0.0775957	0	0
210	0	0	0.00752425	3.20155	0.0022727	38.623	0	0	0.0775957	0	0
211	0	0	0.00752425	3.21278	0.0022727	38.623	0	0	0.0775957	0	0
212	0	0	0.00752425	3.22228	0.0022727	38.623	0	0	0.0775957	0	0
213	0	0	0.00752425	3.22919	0.0022727	38.623	0	0	0.0775957	0	0
214	0	0	0.00752425	3.23684	0.0022727	38.623	0	0	0.0775957	0	0
215	0	0	0.00752425	3.24776	0.0022727	38.623	0	0	0.0775957	0	0
216	0	0	0.00752425	3.26008	0.0022727	38.623	0	0	0.0775957	0	0
217	0	0	0.00752425	3.27397	0.0022727	38.623	0	0	0.0775957	0	0
218	0	0	0.00752425	3.28608	0.0022727	38.623	0	0	0.0775957	0	0
219	0	0	0.00752425	3.29471	0.0022727	38.623	0	0	0.0775957	0	0
220	0	0	0.00752425	3.30432	0.0022727	38.623	0	0	0.0775957	0	0
221	0	0	0.00752425	1.51941	0.0022727	41.9378	0	0	0.0775957	0	0
222	0	0	0.00752425	1.56746	0.0022727	41.9378	0	0	0.0775957	0	0
223	0	0	0.00752425	1.58046	0.0022727	41.9378	0	0	0.0775957	0	0
224	0	0	0.00752425	1.58973	0.0022727	41.9378	0	0	0.0775957	0	0
225	0	0	0.00752425	1.60043	0.0022727	41.9378	0	0	0.0775957	0	0
226	0	0	0.00752425	1.61364	0.0022727	41.9378	0	0	0.0775957	0	0
227	0	0	0.00752425	1.62835	0.0022727	41.9378	0	0	0.0775957	0	0
228	0	0	0.00752425	1.64173	0.0022727	41.9378	0	0	0.0775957	0	0
229	0	0	0.00752425	1.65546	0.0022727	41.9378	0	0	0.0775957	0	0
230	0	0	0.00752425	1.66636	0.0022727	41.9378	0	0	0.0775957	0	0
231	0	0	0.00752425	1.67534	0.0022727	41.9378	0	0	0.0775957	0	0
232	0	0	0.00752425	1.68438	0.0022727	41.9378	0	0	0.0775957	0	0
233	0	0	0.00752425	1.69352	0.0022727	41.9378	0	0	0.0775957	0	0
234	0	0	0.00752425	1.70475	0.0022727	41.9378	0	0	0.0775957	0	0
235	0	0	0.00752425	1.73924	0.0022727	41.9378	0	0	0.0775957	0	0
236	0	0	0.00752425	1.73924	0.0022727	41.9378	0	0	0.0775957	0	0
237	0	0	0.00752425	1.73924	0.0022727	41.9378	0	0	0.0775957	0	0
238	0	0	0.00752425	1.73924	0.0022727	41.9378	0	0	0.0775957	0	0
239	0	0	0.00752425	1.73924	0.0022727	41.9378	0	0	0.0775957	0	0
240	0	0	0.00752425	1.73924	0.0022727	41.9378	0	0	0.0775957	0	0
241	0	0	0.00752425	1.74136	0.00344381	41.9378	0	0	0.0775957	0	0
242	0	0	0.00752425	1.74247	0.00344381	41.9378	0	0	0.0775957	0	0
243	0	0	0.00752425	1.74247	0.00344381	41.9378	0	0	0.0775957	0	0
244	0	0	0.00752425	1.74431	0.00344381	41.9378	0	0	0.0775957	0	0
245	0	0	0.00752425	1.78639	0.00344381	41.9378	0	0	0.0775957	0	0
246	0	0	0.00752425	1.80527	0.00344381	41.9378	0	0	0.0775957	0	0
247	0	0	0.00752425	1.81684	0.00344381	41.9378	0	0	0.0775957	0	0
248	0	0	0.00752425	1.82836	0.00344381	41.9378	0	0	0.0775957	0	0
249	0	0	0.00752425	1.83904	0.00344381	41.9378	0	0	0.0775957	0	0
