#TIME	REQUESTED	bash	cellranger	cr_lib	mrjob	mrp	python	python3	python3.11	slurm_script	sps
1982	10.000000	0.00170517	0.0026474	2.14484	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1983	10.000000	0.00170517	0.0026474	2.14484	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1984	10.000000	0.00170517	0.0026474	2.14484	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1985	10.000000	0.00170517	0.0026474	2.14484	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1986	10.000000	0.00170517	0.0026474	2.14484	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1987	10.000000	0.00170517	0.0026474	2.14484	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1988	10.000000	0.00170517	0.0026474	2.14484	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1989	10.000000	0.00170517	0.0026474	2.14484	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1990	10.000000	0.00170517	0.0026474	2.14484	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1991	10.000000	0.00170517	0.0026474	2.14484	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1992	10.000000	0.00170517	0.0026474	2.14485	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1993	10.000000	0.00170517	0.0026474	2.14485	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1994	10.000000	0.00170517	0.0026474	2.14485	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1995	10.000000	0.00170517	0.0026474	2.14485	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1996	10.000000	0.00170517	0.0026474	2.14485	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1997	10.000000	0.00170517	0.0026474	2.1468	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1998	10.000000	0.00170517	0.0026474	2.1468	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
1999	10.000000	0.00170517	0.0026474	2.1468	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2000	10.000000	0.00170517	0.0026474	2.1468	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2001	10.000000	0.00170517	0.0026474	2.1468	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2002	10.000000	0.00170517	0.0026474	2.1468	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2003	10.000000	0.00170517	0.0026474	2.1468	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2004	10.000000	0.00170517	0.0026474	2.1468	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2005	10.000000	0.00170517	0.0026474	2.1468	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2006	10.000000	0.00170517	0.0026474	2.1468	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2007	10.000000	0.00170517	0.0026474	2.1468	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2008	10.000000	0.00170517	0.0026474	2.1468	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2009	10.000000	0.00170517	0.0026474	2.1468	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2010	10.000000	0.00170517	0.0026474	2.15115	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2011	10.000000	0.00170517	0.0026474	2.15115	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2012	10.000000	0.00170517	0.0026474	2.15115	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2013	10.000000	0.00170517	0.0026474	2.1531	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2014	10.000000	0.00170517	0.0026474	2.1531	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2015	10.000000	0.00170517	0.0026474	2.1531	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2016	10.000000	0.00170517	0.0026474	2.1531	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2017	10.000000	0.00170517	0.0026474	2.1531	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2018	10.000000	0.00170517	0.0026474	2.1531	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2019	10.000000	0.00170517	0.0026474	2.1531	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2020	10.000000	0.00170517	0.0026474	2.157	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2021	10.000000	0.00170517	0.0026474	2.157	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2022	10.000000	0.00170517	0.0026474	2.157	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2023	10.000000	0.00170517	0.0026474	2.157	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2024	10.000000	0.00170517	0.0026474	2.157	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2025	10.000000	0.00170517	0.0026474	2.157	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2026	10.000000	0.00170517	0.0026474	2.157	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2027	10.000000	0.00170517	0.0026474	2.157	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2028	10.000000	0.00170517	0.0026474	2.157	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2029	10.000000	0.00170517	0.0026474	2.157	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2030	10.000000	0.00170517	0.0026474	2.15895	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2031	10.000000	0.00170517	0.0026474	2.15895	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2032	10.000000	0.00170517	0.0026474	2.16286	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2033	10.000000	0.00170517	0.0026474	2.16286	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2034	10.000000	0.00170517	0.0026474	2.16286	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2035	10.000000	0.00170517	0.0026474	2.16286	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2036	10.000000	0.00170517	0.0026474	2.16481	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2037	10.000000	0.00170517	0.0026474	2.16481	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2038	10.000000	0.00170517	0.0026474	2.16481	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2039	10.000000	0.00170517	0.0026474	2.16481	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2040	10.000000	0.00170517	0.0026474	2.16481	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2041	10.000000	0.00170517	0.0026474	2.16481	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2042	10.000000	0.00170517	0.0026474	2.16481	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2043	10.000000	0.00170517	0.0026474	2.16481	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2044	10.000000	0.00170517	0.0026474	2.16481	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2045	10.000000	0.00170517	0.0026474	2.16481	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2046	10.000000	0.00170517	0.0026474	2.16481	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2047	10.000000	0.00170517	0.0026474	2.16481	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2048	10.000000	0.00170517	0.0026474	2.16676	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2049	10.000000	0.00170517	0.0026474	2.16676	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2050	10.000000	0.00170517	0.0026474	2.16676	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2051	10.000000	0.00170517	0.0026474	2.16676	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2052	10.000000	0.00170517	0.0026474	2.16676	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2053	10.000000	0.00170517	0.0026474	2.16676	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2054	10.000000	0.00170517	0.0026474	2.16676	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2055	10.000000	0.00170517	0.0026474	2.16676	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2056	10.000000	0.00170517	0.0026474	2.16676	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2057	10.000000	0.00170517	0.0026474	2.16676	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2058	10.000000	0.00170517	0.0026474	2.16676	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2059	10.000000	0.00170517	0.0026474	2.16676	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2060	10.000000	0.00170517	0.0026474	2.16676	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2061	10.000000	0.00170517	0.0026474	2.16676	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2062	10.000000	0.00170517	0.0026474	2.16676	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2063	10.000000	0.00170517	0.0026474	2.16676	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2064	10.000000	0.00170517	0.0026474	2.16676	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2065	10.000000	0.00170517	0.0026474	2.16872	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2066	10.000000	0.00170517	0.0026474	2.16872	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2067	10.000000	0.00170517	0.0026474	2.16872	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2068	10.000000	0.00170517	0.0026474	2.16872	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2069	10.000000	0.00170517	0.0026474	2.16872	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2070	10.000000	0.00170517	0.0026474	2.16872	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2071	10.000000	0.00170517	0.0026474	2.16872	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2072	10.000000	0.00170517	0.0026474	2.16872	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2073	10.000000	0.00170517	0.0026474	2.16872	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
2074	10.000000	0.00170517	0.0026474	2.16872	0.00865173	0.0211487	0	0	0.101418	0.00139618	0.00193024
