#TIME	REQUESTED	bash	cellranger	cr_lib	mrjob	mrp	python	python3	python3.11	slurm_script	sps
2186	1	0	2.84856e-07	0.973572	0.000219514	0.00695119	0	0	4.18517e-05	0	0.00244789
2187	1	0	2.84726e-07	0.973589	0.000219132	0.00695129	0	0	4.18327e-05	0	0.00244706
2188	1	0	2.84597e-07	0.973606	0.000219294	0.00695097	0	0	4.18136e-05	0	0.00244609
2189	1	0	2.84467e-07	0.973625	0.000219456	0.00695108	0	0	4.17946e-05	0	0.00244526
2190	1	0	2.84338e-07	0.973643	0.000219617	0.00695091	0	0	4.17756e-05	0	0.00244415
2191	1	0	2.84205e-07	0.973619	0.000219766	0.00695092	0	0	4.1756e-05	0	0.00244329
2192	1	0	2.84075e-07	0.973637	0.000219387	0.0069506	0	0	4.17371e-05	0	0.00244232
2193	1	0	2.83946e-07	0.973652	0.000219547	0.00695085	0	0	4.17181e-05	0	0.00244149
2194	1	0	2.83817e-07	0.973659	0.000219707	0.00695025	0	0	4.16992e-05	0	0.00244053
2195	1	0	2.83689e-07	0.973669	0.00021933	0.00695035	0	0	4.16803e-05	0	0.00243956
2196	1	0	2.8356e-07	0.973685	0.00021949	0.00695046	0	0	4.16614e-05	0	0.00243874
2197	1	0	2.83431e-07	0.973703	0.000219649	0.00695014	0	0	4.16425e-05	0	0.00243777
2198	1	0	2.83303e-07	0.973726	0.000219274	0.00695025	0	0	4.16236e-05	0	0.00243681
2199	1	0	2.83174e-07	0.97374	0.000219433	0.00695008	0	0	4.16048e-05	0	0.00243599
2200	1	0	2.83046e-07	0.973758	0.000219059	0.00695018	0	0	4.15859e-05	0	0.00243503
2201	1	0	2.82918e-07	0.973779	0.000219749	0.00694987	0	0	4.15671e-05	0	0.00243421
2202	1	0	2.8279e-07	0.973803	0.000219376	0.00695012	0	0	4.15483e-05	0	0.00243325
2203	1	0	2.82662e-07	0.973828	0.000219005	0.00694994	0	0	4.15296e-05	0	0.00243243
2204	1	0	2.82534e-07	0.97385	0.000219163	0.00694991	0	0	4.15108e-05	0	0.00243148
2205	1	0	2.82407e-07	0.97387	0.000219848	0.00695001	0	0	4.1492e-05	0	0.00243052
2206	1	0	2.82279e-07	0.973882	0.000219477	0.00694984	0	0	4.14733e-05	0	0.00242956
2207	1	0	2.82152e-07	0.973896	0.000219634	0.00694995	0	0	4.14546e-05	0	0.00242875
2208	1	0	2.82024e-07	0.973917	0.000219265	0.00694977	0	0	4.14359e-05	0	0.00242779
2209	1	0	2.81897e-07	0.973938	0.000219421	0.00694988	0	0	4.14172e-05	0	0.00242684
2210	1	0	2.8177e-07	0.973939	0.000219577	0.00694956	0	0	4.13986e-05	0	0.00242603
2211	1	0	2.81643e-07	0.97396	0.00021921	0.00694953	0	0	4.13799e-05	0	0.00242508
2212	1	0	2.81516e-07	0.973981	0.000219366	0.00694936	0	0	4.13613e-05	0	0.00242413
2213	1	0	2.8139e-07	0.973994	0.000219521	0.00694946	0	0	4.13427e-05	0	0.00242332
2214	1	0	2.81263e-07	0.97402	0.000219675	0.00694929	0	0	4.13241e-05	0	0.00242237
2215	1	0	2.81136e-07	0.974039	0.000219311	0.00694926	0	0	4.13055e-05	0	0.00242142
2216	1	0	2.8101e-07	0.974064	0.000219465	0.00694936	0	0	4.12869e-05	0	0.00242061
2217	1	0	2.80884e-07	0.974087	0.000219619	0.00694919	0	0	4.12684e-05	0	0.00241966
2218	1	0	2.80758e-07	0.974112	0.000219257	0.00694916	0	0	4.12499e-05	0	0.00241872
2219	1	0	2.80631e-07	0.974133	0.00021941	0.00694884	0	0	4.12314e-05	0	0.00241791
2220	1	0	2.80506e-07	0.974153	0.000219049	0.00694895	0	0	4.12129e-05	0	0.00241697
